사업자등록번호,데이터수집일자,기업코드,기업명,업종,업종명,기업규모,기업규모명,CRI등급,CRI기준일,결산일자,CRI등급설명,CRI등급명세,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1018200052,20221022,2931160,희****,,"전문, 과학 및 기술 서비스업",,기타(비영리법인),B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1018200052,20220418,2931160,희*****,M,,3,기타(비영리법인),B1,20220415,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
1018200052,20220107,2931160,희*****,M,,3,기타(비영리법인),B3,20211231,20181231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
1018200052,,,,,,,,,,,,,I,20221104,,
1018200053,20221022,3918302,한****,,정보통신업,,기타(비영리법인),B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1018200053,,,,,,,,,,,,,I,20221104,,
1018200054,20221022,3989945,한****,,"전문, 과학 및 기술 서비스업",,기타(비영리법인),B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1018200054,,,,,,,,,,,,,I,20221104,,
1018200055,20221022,3989942,글****,,"전문, 과학 및 기술 서비스업",,기타(비영리법인),C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1018200055,20220418,3989942,글*****,M,,3,기타(비영리법인),C1,20220415,20191231,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",보통,I,20221104,,
1018200055,20220107,3989942,글*****,M,,3,기타(비영리법인),C1,20211231,20191231,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",보통,I,20221104,,
1018200055,,,,,,,,,,,,,I,20221104,,
1018500056,20221022,3188830,미****,,도매 및 소매업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1018500056,,,,,,,,,,,,,I,20221104,,
1018500057,20221022,2229972,용****,,도매 및 소매업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1018500057,,,,,,,,,,,,,I,20221104,,
1018600058,20221022,1936186,리****,,정보통신업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1018600058,,,,,,,,,,,,,I,20221104,,
1018600059,20221022,2111054,아****,,정보통신업,,대기업,A2,20220719,,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",,I,20221104,,
1018600059,,,,,,,,,,,,,I,20221104,,
1018600060,20221022,2170942,오****,,운수 및 창고업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1018600060,20220418,2170942,오*****,M,,2,중소기업,C2,20220415,20191231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
1018600060,20220107,2170942,오*****,M,,2,중소기업,C2,20211231,20161231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
1018600060,,,,,,,,,,,,,I,20221104,,
1018600061,20221022,2246297,디****,,정보통신업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1018600061,,,,,,,,,,,,,I,20221104,,
1018600062,20221022,2280542,타****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1018600062,,,,,,,,,,,,,I,20221104,,
1018600063,20221022,2614718,제****,,"사업시설 관리, 사업 지원 및 임대 서비스업",,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1018600063,20220418,2614718,제*****,M,,2,중소기업,C2,20220415,20201231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
1018600063,20220107,2614718,제*****,M,,2,중소기업,C2,20211231,20201231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
1018600063,,,,,,,,,,,,,I,20221104,,
1018600064,20221022,2639517,세****,,건 설 업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1018600064,,,,,,,,,,,,,I,20221104,,
1018600065,20221022,2650511,지****,,정보통신업,,중견기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1018600065,,,,,,,,,,,,,I,20221104,,
1018600066,20221022,2720328,아****,,교육 서비스업,,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1018600066,,,,,,,,,,,,,I,20221104,,
1018600067,20221022,2778268,대****,,"사업시설 관리, 사업 지원 및 임대 서비스업",,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1018600067,20220418,2778268,대*****,M,,2,중소기업,B1,20220415,20211231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
1018600067,20220107,2778268,대*****,M,,2,중소기업,B1,20211231,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
1018600067,,,,,,,,,,,,,I,20221104,,
1018600068,20221022,2790202,에****,,제 조 업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1018600068,,,,,,,,,,,,,I,20221104,,
1018600069,20221022,3172022,메****,,정보통신업,,중견기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1018600069,,,,,,,,,,,,,I,20221104,,
1018600070,20221022,3004755,삼****,,제 조 업,,중소기업,C1,20220719,,"현재 수준에서 신용능력은 제한적이며, 장래 거래안정성 저하가능성이 예상되어 주의가 요망되는 수준",,I,20221104,,
1018600070,20220418,3004755,삼****,M,,2,중소기업,A2,20220415,20201231,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",우수,I,20221104,,
1018600070,20220107,3004755,삼****,M,,2,중소기업,C2,20211231,20141231,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",보통,I,20221104,,
1018600070,,,,,,,,,,,,,I,20221104,,
1018600071,20221022,2818366,씨****,,"사업시설 관리, 사업 지원 및 임대 서비스업",,중소기업,C2,20220719,,"채무불이행 발생 가능성을 내포하고 있으며, 상위등급에 비해 거래안정성이 매우 낮은 수준으로 경계가 요망되는 수준",,I,20221104,,
1018600071,20220418,2818366,씨*****,M,,2,중소기업,B2,20220415,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
1018600071,20220107,2818366,씨*****,M,,2,중소기업,B2,20211231,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
1018600071,,,,,,,,,,,,,I,20221104,,
1018600072,20221022,2933891,콜****,,도매 및 소매업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1018600072,20220418,2933891,콜****,M,,2,중소기업,A3,20220415,20210930,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
1018600072,20220107,2933891,콜****,M,,2,중소기업,A3,20211231,20210930,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
1018600072,,,,,,,,,,,,,I,20221104,,
1018600073,20221022,2881135,씨****,,정보통신업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1018600073,,,,,,,,,,,,,I,20221104,,
1018600074,20221022,2987461,씨****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1018600074,,,,,,,,,,,,,I,20221104,,
1018600075,20221022,3000363,한****,,건 설 업,,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1018600075,,,,,,,,,,,,,I,20221104,,
1018600076,20221022,3001884,일****,,건 설 업,,중소기업,B2,20220719,,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",,I,20221104,,
1018600076,20220418,3001884,일****,M,,2,중소기업,B2,20220415,20211231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
1018600076,20220107,3001884,일****,M,,2,중소기업,B2,20211231,20201231,"비교적 무난한 수준의 단기거래 신용능력을 보유하지만, 장래의 거래안정성에 다소 부정적인 요인이 내재되어 있는 수준",양호,I,20221104,,
1018600076,,,,,,,,,,,,,I,20221104,,
1018600077,20221022,3035005,엠****,,정보통신업,,중소기업,A2,20220719,,"양호한 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 낮으며, 현 단계에서 합리적으로 예측 가능한 장래의 어떠한 환경변화에 대한 대처능력이 상당한 수준",,I,20221104,,
1018600077,,,,,,,,,,,,,I,20221104,,
1018600078,20221022,3171316,나****,,도매 및 소매업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1018600078,,,,,,,,,,,,,I,20221104,,
1018600079,,,,,,,,,,,,,I,20221104,,
1018600080,20221022,3316391,미****,,교육 서비스업,,중소기업,B3,20220719,,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",,I,20221104,,
1018600080,20220418,3316391,미*****,M,,2,중소기업,B3,20220415,20211231,"단기간의 신용능력은 인정되지만, 향후 환경변화에 따른 지급확실성 저하 가능성이 상존하는 수준",양호,I,20221104,,
1018600080,20220107,3316391,미*****,M,,2,중소기업,B1,20211231,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
1018600080,,,,,,,,,,,,,I,20221104,,
1018600081,,,,,,,,,,,,,I,20221104,,
1018600082,20221022,3333789,소****,,정보통신업,,중소기업,A1,20220719,,"최상위의 단기거래 신용능력을 보유하여, 채무불이행으로 인한 위험 가능성이 극히 낮으며, 현 단계에서 합리적으로 예측가능한 장래의 어떠한 환경변화에도 대처 가능한 초우량의 신용",,I,20221104,,
1018600082,,,,,,,,,,,,,I,20221104,,
1018600083,20221022,3600834,에****,,부동산업,,중소기업,C3,20220719,,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,,I,20221104,,
1018600083,20220418,3600834,에*****,M,,2,중소기업,C3,20220415,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
1018600083,20220107,3600834,에*****,M,,2,중소기업,C3,20211231,20201231,채무불이행 발생 가능성이 높아 향후 회복가능성이 낮고 적기 상환능력이 의심되는 수준으로 현금거래가 요망되는 위험 수준,위험,I,20221104,,
1018600083,,,,,,,,,,,,,I,20221104,,
1018600084,20221022,3660421,더****,,"협회 및 단체, 수리 및 기타 개인 서비스업",,중소기업,B1,20220719,,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",,I,20221104,,
1018600084,20220418,3660421,더****,M,,2,중소기업,B1,20220415,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
1018600084,20220107,3660421,더****,M,,2,중소기업,B1,20211231,20201231,"적정 수준의 단기거래 신용능력을 보유하지만, 급격한 환경변화에 따라 거래안정성에 다소 영향 받을 가능성이 있는 수준",양호,I,20221104,,
1018600084,,,,,,,,,,,,,I,20221104,,
1018600085,20221022,3692355,청****,,정보통신업,,중소기업,A3,20220719,,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",,I,20221104,,
1018600085,20220418,3692355,청*****,M,,2,중소기업,A3,20220415,20171231,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
1018600085,20220107,3692355,청*****,M,,2,중소기업,A3,20211231,20171231,"우위의 단기거래 신용능력이 인정되어, 채무불이행으로 인한 위험 가능성이 비교적 낮은 편이지만, 현 단계에서 예측 가능한 환경변화에 대한 대처능력이 제한적인 수준",우수,I,20221104,,
