사업자등록번호,순번,데이터수집일자,데이터구분,과제명,과제코드,성과ID,성과고유번호,성과년도,과제기준년도,부처코드,부처명,예산사업코드,예산사업명,연구수행기관코드,연구수행주체명,6T코드,6T분류명,국가기술지도코드,국가기술지도명,과학기술표준대분류코드,과학기술표준대분류명,과학기술표준중분류코드,과학기술표준중분류명,과학기술표준소분류코드,과학기술표준소분류명,작업구분코드,데이터생성일자,연계처리상태코드,연계처리일자
1098101281,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101282,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101282,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101283,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101283,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101284,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101284,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101285,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101285,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101286,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101286,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101287,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101288,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101289,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101289,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101290,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101290,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101291,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101292,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101293,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101293,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101294,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101295,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101295,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101296,1,20220413,EQU,자동 보호 절체형 초고속 광트랜시버,1425104736,20161108000000205486,NFEC-2016-11-212847,2016,2016,P48,중소기업청,S2011,기술혁신개발사업,AAO4193,인***,010212,대용량 광전송 시스템기술,010201,차세대 유무선 통신네트워크 기술(5G),EE1103,광통신모듈/부품,,,,,I,20221104,,
1098101296,2,20220413,EQU,,,20161109000000205536,NFEC-2016-11-212839,2014,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101296,3,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101297,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101298,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101298,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101299,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101299,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101300,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101300,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101301,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101301,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101302,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101303,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101304,1,20220410,EQU,나노 복합체 기반 고점도 수지(resin) 및 3D 프린팅 토탈솔루션 개발,9991006253,20190327000000239048,NFEC-2019-03-255183,2018,2018,P98,다부처,21111011011731003172402,나노융합2020(R&D),ACK6695,㈜***,030211,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",050503,3D 프린팅 장비·소재 기술,EA0403,광에너지 응용 가공기계,EB0211,나노세라믹 복합재료기술,,,I,20221104,,
1098101304,2,20220410,EQU,나노 복합체 기반 고점도 수지(resin) 및 3D 프린팅 토탈솔루션 개발,9991006298,20191231000000244148,NFEC-2020-01-259920,2019,2019,P98,다부처,21111011011731003172402,나노융합2020(R&D),ACK6695,㈜***,030211,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",050503,3D 프린팅 장비·소재 기술,EA0403,광에너지 응용 가공기계,EB0211,나노세라믹 복합재료기술,,,I,20221104,,
1098101304,3,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101305,1,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101306,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101306,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101307,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101307,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101308,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101308,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101309,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101309,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101310,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101310,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101311,1,20220410,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101311,2,,,,,,,,,,,,,,,,,,,,,,,,,I,20221104,,
1098101312,1,20220410,EQU,초고용량 리튬 이차전지용 고안전성 전해액 개발,1345066929,20091118000000050704,NFEC-2009-11-076808,2008,2008,N15,교육과학기술부,2006021163604011,성장동력기술,ZC51711,테***,050211,에너지소재 기술,031300,에너지 소재기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,2,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046950,NFEC-2009-10-072966,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,3,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046954,NFEC-2009-10-072970,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,4,20220410,EQU,리튬이차전지용 용량이 125mAh/g인 5V급 양극소재와 분해전압이 5V급 고전압 전해액 기술개발,1415131583,20140227000000170991,NFEC-2014-02-186060,2014,2013,P12,미래창조과학부,U60004,전자정보디바이스 산업원천기술개발사업,ZC82974,한***,030211,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",031900,2차 전지기술,ED0901,전지재료,ED0905,이차전지,,,I,20221104,,
1098101312,5,20220410,EQU,3.6Ah급 원통형 리튬2차전지 기술개발,1415131485,20131228000000169452,NFEC-2013-12-184606,2013,2013,P12,미래창조과학부,U60004,전자정보디바이스 산업원천기술개발사업,ZC82974,한***,050218,기타 에너지기술,031900,2차 전지기술,ED0905,이차전지,,,,,I,20221104,,
1098101312,6,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046951,NFEC-2009-10-072967,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,7,20220410,EQU,플렉시블 디스플레이용 5mm 곡률을 가지는 플렉시블 터치센서 개발,1415131221,20150128000000184822,NFEC-2015-01-196271,2014,2013,P21,산업통상자원부,U10775,소재부품기술개발(R&D),ACD6017,솔***,010113,차세대디스플레이기술,041900,고기능 고분자 소재 기술,ED10,디스플레이,,,,,I,20221104,,
1098101312,8,20220410,EQU,플렉시블 디스플레이용 5mm 곡률을 가지는 플렉시블 터치센서 개발,1415131221,20150128000000184820,NFEC-2015-01-196270,2014,2013,P21,산업통상자원부,U10775,소재부품기술개발(R&D),ACD6017,솔***,010113,차세대디스플레이기술,041900,고기능 고분자 소재 기술,ED10,디스플레이,,,,,I,20221104,,
1098101312,9,20220410,EQU,플렉시블 디스플레이용 소자 공정 및 소자 최적화 기술 개발,1415129639,20140507000000172503,NFEC-2014-05-187312,2013,2013,P21,산업통상자원부,U10008,산업소재원천기술개발(R&D),ABO7471,엘***,010113,차세대디스플레이기술,012700,차세대 디스플레이 기술,ED1006,디스플레이 부품/소재,,,,,I,20221104,,
1098101312,10,20220410,EQU,플렉시블 디스플레이용 5mm 곡률을 가지는 플렉시블 터치센서 개발,1415125236,20140313000000171209,NFEC-2014-03-186276,2013,2012,N38,지식경제부,U10747,부품소재산업경쟁력향상(소재부품기술개발),ACD6017,솔***,010113,차세대디스플레이기술,041900,고기능 고분자 소재 기술,K1006,디스플레이 부품/소재,,,,,I,20221104,,
1098101312,11,20220410,EQU,플렉시블 디스플레이용 5mm 곡률을 가지는 플렉시블 터치센서 개발,1415125236,20140313000000171229,NFEC-2014-03-186266,2013,2012,N38,지식경제부,U10747,부품소재산업경쟁력향상(소재부품기술개발),ACD6017,솔***,010113,차세대디스플레이기술,041900,고기능 고분자 소재 기술,K1006,디스플레이 부품/소재,,,,,I,20221104,,
1098101312,12,20220410,EQU,플렉시블 디스플레이용 5mm 곡률을 가지는 플렉시블 터치센서 개발,1415131221,20150128000000184839,NFEC-2015-01-196292,2014,2013,P21,산업통상자원부,U10775,소재부품기술개발(R&D),ACD6017,솔***,010113,차세대디스플레이기술,041900,고기능 고분자 소재 기술,ED10,디스플레이,,,,,I,20221104,,
1098101312,13,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046952,NFEC-2009-10-072968,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,14,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046958,NFEC-2009-10-072974,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,15,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046945,NFEC-2009-10-072961,2008,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,16,20220410,EQU,,,20211109000000258868,NFEC-2021-11-274040,2021,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101312,17,20220410,EQU,,,20211230000000260533,NFEC-2022-01-275552,2021,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101312,18,20220410,EQU,,,20211230000000260535,NFEC-2022-01-275554,2021,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101312,19,20220410,EQU,,,20211230000000260536,NFEC-2022-01-275555,2021,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101312,20,20220410,EQU,,,20211230000000260538,NFEC-2022-01-275551,2021,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101312,21,20220410,EQU,,,20211230000000260534,NFEC-2022-01-275553,2021,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101312,22,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046959,NFEC-2009-10-072975,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,23,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046949,NFEC-2009-10-072965,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,24,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046953,NFEC-2009-10-072969,2009,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,25,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046956,NFEC-2009-10-072972,2006,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,26,20220410,EQU,"아날로그, 디지털, IP피킷 방식의 방송신호를 통합지원하는 IPMG 개발",1425042397,20091015000000046947,NFEC-2009-10-072963,2008,2007,030,중소기업청,20070300300094,중소기업상용화기술개발,ZA33857,솔***,010316,기타 정보처리시스템 및 S/W 기술,060000,위의 국가기술지도(NTRM) 99개 핵심기술 분류에 속하지 않는 기타 연구,K7,통신,,방송·위성,,,I,20221104,,
1098101312,27,20220410,EQU,플렉시블 디스플레이용 5mm 곡률을 가지는 플렉시블 터치센서 개발,1415125236,20140313000000171212,NFEC-2014-03-186281,2013,2012,N38,지식경제부,U10747,부품소재산업경쟁력향상(소재부품기술개발),ACD6017,솔***,010113,차세대디스플레이기술,041900,고기능 고분자 소재 기술,K1006,디스플레이 부품/소재,,,,,I,20221104,,
1098101312,28,20220410,EQU,,,20211109000000258867,NFEC-2021-11-274029,2021,,,,,보안,,,,,,,,,,,,,I,20221104,,
1098101312,29,20220410,EQU,3.6Ah급 원통형 리튬2차전지 기술개발,1415121922,20130226000000160801,NFEC-2013-02-176430,2013,2012,N38,지식경제부,U60004,전자정보디바이스산업원천기술개발,ZC82974,한***,050218,기타 에너지기술,031900,2차 전지기술,K0905,이차전지,,,,,I,20221104,,
1098101312,30,20220410,EQU,리튬이차전지용 용량이 125mAh/g인 5V급 양극소재와 분해전압이 5V급 고전압 전해액 기술개발,1415121876,20130131000000160144,NFEC-2013-02-175460,2012,2012,N38,지식경제부,U60004,전자정보디바이스산업원천기술개발,ZC82974,한***,030211,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",031900,2차 전지기술,K0901,전지재료,,,,,I,20221104,,
1098101312,31,20220410,EQU,Cu 배선 공정용 CMP 슬러리 개발,1415090971,20120710000000149924,NFEC-2012-07-166901,2008,2008,N38,지식경제부,200807435360301A,부품소재산업경쟁력향상사업,ZC51711,테***,030418,기타 나노기반 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,32,20220410,EQU,Cu 배선 공정용 CMP 슬러리 개발,1415090971,20120710000000149922,NFEC-2012-07-166902,2008,2008,N38,지식경제부,200807435360301A,부품소재산업경쟁력향상사업,ZC51711,테***,030418,기타 나노기반 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,33,20220410,EQU,Cu 배선 공정용 CMP 슬러리 개발,1415090971,20120710000000149912,NFEC-2012-07-166912,2010,2008,N38,지식경제부,200807435360301A,부품소재산업경쟁력향상사업,ZC51711,테***,030418,기타 나노기반 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,34,20220410,EQU,초고용량 리튬이차전지용 고안전성 전해액 개발,1415082220,20091118000000050709,NFEC-2009-11-076809,2007,2007,038,산업자원부,20070380380391,산업기술개발(성장동력기술개발),ZC51711,테***,050218,기타 에너지기술,031900,2차 전지기술,O2,에너지·자원,,에너지 변환·저장 기술,,,I,20221104,,
1098101312,35,20220410,EQU,차세대 반도체 평탄화용 세리아 슬러리 제조 실증화 연구,1415095957,20120705000000149445,NFEC-2012-07-166740,2008,2008,N38,지식경제부,200807451400301A,에너지자원기술개발,ZC51711,테***,050218,기타 에너지기술,041600,나노 소재·소자기술,O3,에너지·자원,,에너지 효율기술,,,I,20221104,,
1098101312,36,20220410,EQU,초고용량 리튬이차전지용 고안전성 전해액 개발,1415082220,20091118000000050706,NFEC-2009-11-076807,2007,2007,038,산업자원부,20070380380391,산업기술개발(성장동력기술개발),ZC51711,테***,050218,기타 에너지기술,031900,2차 전지기술,O2,에너지·자원,,에너지 변환·저장 기술,,,I,20221104,,
1098101312,37,20220410,EQU,Cu 배선 공정용 CMP 슬러리 개발,1415078842,20120710000000149932,NFEC-2012-07-166893,2008,2007,038,산업자원부,20070380380355,부품소재산업경쟁력향상사업,ZC51711,테***,030416,나노패터닝 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,38,20220410,EQU,Cu 배선 공정용 CMP 슬러리 개발,1415078842,20120710000000149925,NFEC-2012-07-166899,2008,2007,038,산업자원부,20070380380355,부품소재산업경쟁력향상사업,ZC51711,테***,030416,나노패터닝 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,39,20220410,EQU,Cu 배선 공정용 CMP 슬러리 개발,1415078842,20120710000000149933,NFEC-2012-07-166892,2008,2007,038,산업자원부,20070380380355,부품소재산업경쟁력향상사업,ZC51711,테***,030416,나노패터닝 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,40,20220410,EQU,Cu 배선 공정용 CMP 슬러리 개발,1415078842,20120710000000149931,NFEC-2012-07-166894,2008,2007,038,산업자원부,20070380380355,부품소재산업경쟁력향상사업,ZC51711,테***,030416,나노패터닝 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,41,20220410,EQU,차세대 반도체 평탄화용 세리아 슬러리 제조 실증화 연구,1415080251,20120705000000149439,NFEC-2012-07-166744,2008,2007,038,산업자원부,20070380380381,에너지자원기술개발,ZC51711,테***,030416,나노패터닝 공정기술,041600,나노 소재·소자기술,G5,재료,,전자재료,,,I,20221104,,
1098101312,42,20220410,EQU,휘도향상을 위한 One Matt Film 및 Nano Wire Grid Film 개발,1415103982,20110118000000096431,NFEC-2011-01-134020,2010,2009,N38,지식경제부,200907433530306A,광역경제권 선도산업 육성,ZC51711,테***,010113,차세대디스플레이기술,012700,차세대 디스플레이 기술,K10,디스플레이,J05,정밀화학,,,I,20221104,,
1098101312,43,20220410,EQU,휘도향상을 위한 One Matt Film 및 Nano Wire Grid Film 개발,1415103982,20140225000000170936,NFEC-2014-02-186033,2010,2009,N38,지식경제부,200907433530306A,광역경제권 선도산업 육성,ZC51711,테***,010113,차세대디스플레이기술,012700,차세대 디스플레이 기술,K10,디스플레이,J05,정밀화학,,,I,20221104,,
1098101312,44,20220410,EQU,휘도향상을 위한 One Matt Film 및 Nano Wire Grid Film 개발,1415103982,20140225000000170938,NFEC-2014-02-186034,2010,2009,N38,지식경제부,200907433530306A,광역경제권 선도산업 육성,ZC51711,테***,010113,차세대디스플레이기술,012700,차세대 디스플레이 기술,K10,디스플레이,J05,정밀화학,,,I,20221104,,
1098101312,45,20220410,EQU,리튬이차전지용 용량이 125mAh/g인 5V급 양극소재와 분해전압이 5V급 고전압 전해액 기술개발,1415121876,20130221000000160692,NFEC-2013-02-176358,2013,2012,N38,지식경제부,U60004,전자정보디바이스산업원천기술개발,ZC82974,한***,030211,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",031900,2차 전지기술,K0901,전지재료,,,,,I,20221104,,
1098101312,46,20220410,EQU,플렉시블 디스플레이용 5mm 곡률을 가지는 플렉시블 터치센서 개발,1415120120,20121114000000156429,NFEC-2013-02-175221,2012,2011,N38,지식경제부,W00159,수요자연계형 부품소재기술개발사업,ZC91452,테***,010113,차세대디스플레이기술,041900,고기능 고분자 소재 기술,K10,디스플레이,,,,,I,20221104,,
